,city,address,area,floor,name,price,province,rooms,toward,unit,year,origin_url
2103,安吉,递铺街道-安吉-递铺街道-凤凰国际缓山,220㎡,,凤凰国际缓山,288万,浙江,,南向,13091元/㎡,,https://aj.esf.fang.com/chushou/10_176049972.htm
2104,安吉,安吉-安吉县灵峰景区汀香别墅内,318㎡,,汀香别墅,530万,浙江,,南向,16667元/㎡,,https://aj.esf.fang.com/chushou/10_175953122.htm
2105,安吉,安吉-安吉县灵峰景区汀香别墅内,318㎡,,汀香别墅,530万,浙江,,南向,16667元/㎡,,https://aj.esf.fang.com/chushou/10_175953122.htm
2106,安吉,安吉-安吉县-安吉-汀香别墅,385㎡,,汀香别墅,688万,浙江,,南向,17870元/㎡,,https://aj.esf.fang.com/chushou/10_176070312.htm
2107,安吉,安吉-安吉县-安吉-汀香别墅,385㎡,,汀香别墅,688万,浙江,,南向,17870元/㎡,,https://aj.esf.fang.com/chushou/10_176070312.htm
2108,安吉,安吉-浙江省湖州市安吉县递铺镇昌硕街道禹溪路680,140㎡,中层（共2层）,悠隐南山,235.5万,浙江,3室2厅,南向,16821元/㎡,2016年建,https://aj.esf.fang.com/chushou/3_176049864.htm
2109,安吉,安吉-浙江省湖州市安吉县递铺镇昌硕街道禹溪路680,140㎡,中层（共2层）,悠隐南山,235.5万,浙江,3室2厅,南向,16821元/㎡,2016年建,https://aj.esf.fang.com/chushou/3_176049864.htm
2110,安吉,安吉-安吉环灵峰山休闲度假区内,167㎡,,恒励龙王溪谷,310万,浙江,,南向,18563元/㎡,,https://aj.esf.fang.com/chushou/10_176050730.htm
2111,安吉,安吉-安吉环灵峰山休闲度假区内,167㎡,,恒励龙王溪谷,310万,浙江,,南向,18563元/㎡,,https://aj.esf.fang.com/chushou/10_176050730.htm
2112,安吉,递铺街道-阳光大道,165㎡,,绿城柳岸晓风,165万,浙江,,南向,10000元/㎡,,https://aj.esf.fang.com/chushou/10_176070283.htm
2113,安吉,递铺街道-阳光大道,165㎡,,绿城柳岸晓风,165万,浙江,,南向,10000元/㎡,,https://aj.esf.fang.com/chushou/10_176070283.htm
2114,安吉,灵峰街道-安吉灵峰度假村区梅岭线216号,130.25㎡,,港中旅合乐小镇,204.16万,浙江,,南向,15674元/㎡,,https://aj.esf.fang.com/chushou/10_175951172.htm
2115,安吉,灵峰街道-安吉灵峰度假村区梅岭线216号,130.25㎡,,港中旅合乐小镇,204.16万,浙江,,南向,15674元/㎡,,https://aj.esf.fang.com/chushou/10_175951172.htm
2116,安吉,安吉-递铺镇昌硕街道禹溪路680号,225㎡,,悠隐南山,240万,浙江,,南向,10667元/㎡,,https://aj.esf.fang.com/chushou/10_175954221.htm
2117,安吉,安吉-递铺镇昌硕街道禹溪路680号,225㎡,,悠隐南山,240万,浙江,,南向,10667元/㎡,,https://aj.esf.fang.com/chushou/10_175954221.htm
2118,安吉,递铺街道-安吉大道与绕城南路交汇处,210㎡,,祥生东方樾,253.48万,浙江,,南向,12070元/㎡,,https://aj.esf.fang.com/chushou/10_175834936.htm
2119,安吉,递铺街道-安吉大道与绕城南路交汇处,210㎡,,祥生东方樾,253.48万,浙江,,南向,12070元/㎡,,https://aj.esf.fang.com/chushou/10_175834936.htm
2120,北海,银滩西区-金海岸大道1号(海门高尔夫球会),146㎡,低层（共28层）,嘉和·冠山海,148万,广西,3室2厅,南北向,10137元/㎡,2015年建,https://bh.esf.fang.com/chushou/3_176009297.htm
2121,北海,银滩西区-金海岸大道1号(海门高尔夫球会),146㎡,低层（共28层）,嘉和·冠山海,148万,广西,3室2厅,南北向,10137元/㎡,2015年建,https://bh.esf.fang.com/chushou/3_176009297.htm
2122,北海,南珠车站-海城区迎宾路与北海大道交汇处东北角,240㎡,中层（共2层）,中电·北海大都会,273万,广西,4室2厅,南北向,11375元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175480060.htm
2123,北海,南珠车站-海城区迎宾路与北海大道交汇处东北角,240㎡,中层（共2层）,中电·北海大都会,273万,广西,4室2厅,南北向,11375元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175480060.htm
2124,北海,南珠车站-北海市海城区科康路与香港路交叉口西150米,180㎡,,北海金石明珠,150万,广西,,南向,8333元/㎡,,https://bh.esf.fang.com/chushou/10_175739900.htm
2125,北海,南珠车站-北海市海城区科康路与香港路交叉口西150米,180㎡,,北海金石明珠,150万,广西,,南向,8333元/㎡,,https://bh.esf.fang.com/chushou/10_175739900.htm
2126,北海,金滩-海城区海景大道与上海路交汇处,121㎡,中层（共17层）,云星·海景台,130万,广西,3室2厅,北向,10744元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_172539461.htm
2127,北海,金滩-海城区海景大道与上海路交汇处,121㎡,中层（共17层）,云星·海景台,130万,广西,3室2厅,北向,10744元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_172539461.htm
2128,北海,南珠车站-茶亭路31号,132㎡,中层（共32层）,富丽华海御,165万,广西,3室2厅,南北向,12500元/㎡,2015年建,https://bh.esf.fang.com/chushou/3_175582584.htm
2129,北海,南珠车站-茶亭路31号,132㎡,中层（共32层）,富丽华海御,165万,广西,3室2厅,南北向,12500元/㎡,2015年建,https://bh.esf.fang.com/chushou/3_175582584.htm
2130,北海,南珠车站-北海金石明珠海景大道与香港路交汇往西500米,179㎡,中层（共3层）,北海金石明珠,150万,广西,5室1厅,南北向,8380元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_176053104.htm
2131,北海,南珠车站-北海金石明珠海景大道与香港路交汇往西500米,179㎡,中层（共3层）,北海金石明珠,150万,广西,5室1厅,南北向,8380元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_176053104.htm
2132,北海,,,,,,广西,,,,,
2133,北海,,,,,,广西,,,,,
2134,北海,银滩西区-银滩西区美景路88号,270㎡,低层（共3层）,天隆三千海,450万,广西,4室3厅,南北向,16667元/㎡,2020年建,https://bh.esf.fang.com/chushou/3_175723401.htm
2135,北海,银滩西区-银滩西区美景路88号,270㎡,低层（共3层）,天隆三千海,450万,广西,4室3厅,南北向,16667元/㎡,2020年建,https://bh.esf.fang.com/chushou/3_175723401.htm
2136,北海,万达-广东路156号(新世纪大道以南、广东路西侧),200㎡,低层（共6层）,恒宇·海岸华府,240万,广西,4室2厅,南北向,12000元/㎡,2016年建,https://bh.esf.fang.com/chushou/3_176051388.htm
2137,北海,万达-广东路156号(新世纪大道以南、广东路西侧),200㎡,低层（共6层）,恒宇·海岸华府,240万,广西,4室2厅,南北向,12000元/㎡,2016年建,https://bh.esf.fang.com/chushou/3_176051388.htm
2138,北海,南珠车站-海城区迎宾路与北海大道交汇处东北角,162㎡,,中电大都会别墅,260万,广西,,南向,16049元/㎡,,https://bh.esf.fang.com/chushou/10_176070924.htm
2139,北海,南珠车站-海城区迎宾路与北海大道交汇处东北角,162㎡,,中电大都会别墅,260万,广西,,南向,16049元/㎡,,https://bh.esf.fang.com/chushou/10_176070924.htm
2140,北海,南珠车站-茶亭路31号,132㎡,高层（共30层）,富丽华海御,134.5万,广西,3室2厅,南北向,10189元/㎡,2013年建,https://bh.esf.fang.com/chushou/3_176019721.htm
2141,北海,南珠车站-茶亭路31号,132㎡,高层（共30层）,富丽华海御,134.5万,广西,3室2厅,南北向,10189元/㎡,2013年建,https://bh.esf.fang.com/chushou/3_176019721.htm
2142,北海,银海-云南南路与新世纪大道交汇处东南角,348.54㎡,,棕榈泉花园别墅,550万,广西,,南向,15780元/㎡,,https://bh.esf.fang.com/chushou/10_176024470.htm
2143,北海,银海-云南南路与新世纪大道交汇处东南角,348.54㎡,,棕榈泉花园别墅,550万,广西,,南向,15780元/㎡,,https://bh.esf.fang.com/chushou/10_176024470.htm
2144,北海,万达-浙江东路8号,350㎡,,中兴金海湾别墅,350万,广西,,,10000元/㎡,,https://bh.esf.fang.com/chushou/10_175876365.htm
2145,北海,万达-浙江东路8号,350㎡,,中兴金海湾别墅,350万,广西,,,10000元/㎡,,https://bh.esf.fang.com/chushou/10_175876365.htm
2146,北海,"银滩-金海岸大道66号(新世纪大道以西,金海岸大道",118㎡,中层（共28层）,大都金沙湾,98万,广西,3室2厅,南北向,8305元/㎡,,https://bh.esf.fang.com/chushou/3_175850423.htm
2147,北海,"银滩-金海岸大道66号(新世纪大道以西,金海岸大道",118㎡,中层（共28层）,大都金沙湾,98万,广西,3室2厅,南北向,8305元/㎡,,https://bh.esf.fang.com/chushou/3_175850423.htm
2148,北海,银滩-北海市金海湾红树林生态旅游区旁,88㎡,高层（共12层）,雅居乐金海湾,70万,广西,2室2厅,南向,7955元/㎡,2020年建,https://bh.esf.fang.com/chushou/3_176064696.htm
2149,北海,银滩-北海市金海湾红树林生态旅游区旁,88㎡,高层（共12层）,雅居乐金海湾,70万,广西,2室2厅,南向,7955元/㎡,2020年建,https://bh.esf.fang.com/chushou/3_176064696.htm
2150,北海,南珠车站-茶亭路49号(上海路与茶亭路交汇往东200米,117㎡,低层（共25层）,北部湾一号,120万,广西,2室2厅,南向,10256元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_176064076.htm
2151,北海,南珠车站-茶亭路49号(上海路与茶亭路交汇往东200米,117㎡,低层（共25层）,北部湾一号,120万,广西,2室2厅,南向,10256元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_176064076.htm
2152,北海,南珠车站-茶亭路49号(上海路与茶亭路交汇往东200米,84㎡,高层（共30层）,北部湾一号,72万,广西,2室1厅,南北向,8571元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_176064013.htm
2153,北海,南珠车站-茶亭路49号(上海路与茶亭路交汇往东200米,84㎡,高层（共30层）,北部湾一号,72万,广西,2室1厅,南北向,8571元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_176064013.htm
2154,北海,万达-广东路与江苏路交汇东北处,120㎡,中层（共33层）,银投乾坤国际城,78.8万,广西,4室2厅,南北向,6567元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_176054903.htm
2155,北海,万达-广东路与江苏路交汇东北处,120㎡,中层（共33层）,银投乾坤国际城,78.8万,广西,4室2厅,南北向,6567元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_176054903.htm
2156,北海,银滩-云南南路近美景路,80㎡,低层（共28层）,和居壹海江山,70万,广西,2室2厅,南向,8750元/㎡,2016年建,https://bh.esf.fang.com/chushou/3_176063689.htm
2157,北海,银滩-云南南路近美景路,80㎡,低层（共28层）,和居壹海江山,70万,广西,2室2厅,南向,8750元/㎡,2016年建,https://bh.esf.fang.com/chushou/3_176063689.htm
2158,北海,万达-广东路与江苏路交汇东北处,120㎡,低层（共33层）,银投乾坤国际城,80万,广西,3室2厅,南北向,6667元/㎡,2016年建,https://bh.esf.fang.com/chushou/3_174126247.htm
2159,北海,万达-广东路与江苏路交汇东北处,120㎡,低层（共33层）,银投乾坤国际城,80万,广西,3室2厅,南北向,6667元/㎡,2016年建,https://bh.esf.fang.com/chushou/3_174126247.htm
2160,北海,南珠车站-北部湾一号茶亭路49号(上海路与茶亭路交汇往,68㎡,低层（共33层）,北部湾一号,70万,广西,1室1厅,南北向,10294元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_175910291.htm
2161,北海,南珠车站-北部湾一号茶亭路49号(上海路与茶亭路交汇往,68㎡,低层（共33层）,北部湾一号,70万,广西,1室1厅,南北向,10294元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_175910291.htm
2162,北海,侨港-金海岸大道8号,74㎡,低层（共32层）,万泉城,52万,广西,2室2厅,南向,7027元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175869700.htm
2163,北海,侨港-金海岸大道8号,74㎡,低层（共32层）,万泉城,52万,广西,2室2厅,南向,7027元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175869700.htm
2164,北海,南珠车站-碧桂园·北海阳光南珠大道与北海大道交汇处,77㎡,高层（共32层）,碧桂园·北海阳光,58万,广西,2室2厅,南北向,7532元/㎡,,https://bh.esf.fang.com/chushou/3_175751934.htm
2165,北海,南珠车站-碧桂园·北海阳光南珠大道与北海大道交汇处,77㎡,高层（共32层）,碧桂园·北海阳光,58万,广西,2室2厅,南北向,7532元/㎡,,https://bh.esf.fang.com/chushou/3_175751934.htm
2166,北海,南珠车站-南珠大道与北海大道交汇处,88㎡,中层（共31层）,碧桂园·北海阳光,58万,广西,2室2厅,南北向,6591元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175855641.htm
2167,北海,南珠车站-南珠大道与北海大道交汇处,88㎡,中层（共31层）,碧桂园·北海阳光,58万,广西,2室2厅,南北向,6591元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175855641.htm
2168,北海,南珠车站-澳门路和北海大道交汇处,74.38㎡,高层（共16层）,海怡东方,39.8万,广西,2室1厅,南向,5351元/㎡,,https://bh.esf.fang.com/chushou/3_175623087.htm
2169,北海,南珠车站-澳门路和北海大道交汇处,74.38㎡,高层（共16层）,海怡东方,39.8万,广西,2室1厅,南向,5351元/㎡,,https://bh.esf.fang.com/chushou/3_175623087.htm
2170,北海,南珠车站-南珠大道与北海大道交汇处,32㎡,低层（共31层）,碧桂园·北海阳光,43万,广西,1室0厅,南向,13438元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175775195.htm
2171,北海,南珠车站-南珠大道与北海大道交汇处,32㎡,低层（共31层）,碧桂园·北海阳光,43万,广西,1室0厅,南向,13438元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175775195.htm
2172,北海,银滩西区-银滩西区美景路65号,74㎡,高层（共32层）,荣和银滩蓝湾,76万,广西,2室2厅,南北向,10270元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_176041851.htm
2173,北海,银滩西区-银滩西区美景路65号,74㎡,高层（共32层）,荣和银滩蓝湾,76万,广西,2室2厅,南北向,10270元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_176041851.htm
2174,北海,南珠车站-茶亭路18号(上海路与茶亭路交汇处),88.98㎡,低层（共32层）,候鸟湾,75万,广西,2室2厅,南北向,8429元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_174976575.htm
2175,北海,南珠车站-茶亭路18号(上海路与茶亭路交汇处),88.98㎡,低层（共32层）,候鸟湾,75万,广西,2室2厅,南北向,8429元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_174976575.htm
2176,北海,南珠车站-茶亭路49号(上海路与茶亭路交汇往东200米,117㎡,低层（共32层）,北部湾一号,125.3万,广西,2室2厅,南向,10709元/㎡,2017年建,https://bh.esf.fang.com/chushou/3_175689994.htm
2177,北海,南珠车站-茶亭路49号(上海路与茶亭路交汇往东200米,117㎡,低层（共32层）,北部湾一号,125.3万,广西,2室2厅,南向,10709元/㎡,2017年建,https://bh.esf.fang.com/chushou/3_175689994.htm
2178,北海,万达-杭州路与长沙路交汇处,86㎡,中层（共18层）,北海新城吾悦广场,75万,广西,2室2厅,南北向,8721元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_172953494.htm
2179,北海,万达-杭州路与长沙路交汇处,86㎡,中层（共18层）,北海新城吾悦广场,75万,广西,2室2厅,南北向,8721元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_172953494.htm
2180,北海,金滩-茶亭路6号,99㎡,中层（共31层）,蔚蓝海岸,65万,广西,2室2厅,南北向,6566元/㎡,2013年建,https://bh.esf.fang.com/chushou/3_172454003.htm
2181,北海,金滩-茶亭路6号,99㎡,中层（共31层）,蔚蓝海岸,65万,广西,2室2厅,南北向,6566元/㎡,2013年建,https://bh.esf.fang.com/chushou/3_172454003.htm
2182,北海,南珠车站-海景大道与香港路交汇往西500米处,57㎡,低层（共3层）,北海金石明珠,158万,广西,4室2厅,南北向,27719元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_175860444.htm
2183,北海,南珠车站-海景大道与香港路交汇往西500米处,57㎡,低层（共3层）,北海金石明珠,158万,广西,4室2厅,南北向,27719元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_175860444.htm
2184,北海,新大润发-四川南路与新世纪大道交汇处往南约200米处,89㎡,中层（共20层）,白金瀚宫,53万,广西,2室2厅,东北向,5955元/㎡,2012年建,https://bh.esf.fang.com/chushou/3_165631190.htm
2185,北海,新大润发-四川南路与新世纪大道交汇处往南约200米处,89㎡,中层（共20层）,白金瀚宫,53万,广西,2室2厅,东北向,5955元/㎡,2012年建,https://bh.esf.fang.com/chushou/3_165631190.htm
2186,北海,万达-浙江路与长沙路交汇处,86.7㎡,中层（共25层）,融创·海映兰屿,63.7万,广西,3室2厅,南北向,7347元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175707353.htm
2187,北海,万达-浙江路与长沙路交汇处,86.7㎡,中层（共25层）,融创·海映兰屿,63.7万,广西,3室2厅,南北向,7347元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175707353.htm
2188,北海,万达-融创·海映兰屿浙江路与长沙路交汇处,87㎡,低层（共19层）,融创·海映兰屿,60万,广西,3室2厅,南北向,6897元/㎡,2020年建,https://bh.esf.fang.com/chushou/3_175699779.htm
2189,北海,万达-融创·海映兰屿浙江路与长沙路交汇处,87㎡,低层（共19层）,融创·海映兰屿,60万,广西,3室2厅,南北向,6897元/㎡,2020年建,https://bh.esf.fang.com/chushou/3_175699779.htm
2190,北海,南珠车站-中金海湾壹号园西路与烟楼路交叉口东200米,89㎡,低层（共25层）,中金海湾壹号,52万,广西,3室2厅,南北向,5843元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_175985371.htm
2191,北海,南珠车站-中金海湾壹号园西路与烟楼路交叉口东200米,89㎡,低层（共25层）,中金海湾壹号,52万,广西,3室2厅,南北向,5843元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_175985371.htm
2192,北海,南珠车站-上海路至河南路 重庆路两侧,80㎡,中层（共32层）,北海中港城,45万,广西,2室2厅,南北向,5625元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_173773144.htm
2193,北海,南珠车站-上海路至河南路 重庆路两侧,80㎡,中层（共32层）,北海中港城,45万,广西,2室2厅,南北向,5625元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_173773144.htm
2194,北海,南珠车站-园西路与烟楼路交叉口东200米,89㎡,中层（共26层）,中金海湾壹号,49万,广西,3室2厅,南北向,5506元/㎡,2014年建,https://bh.esf.fang.com/chushou/3_174932454.htm
2195,北海,南珠车站-园西路与烟楼路交叉口东200米,89㎡,中层（共26层）,中金海湾壹号,49万,广西,3室2厅,南北向,5506元/㎡,2014年建,https://bh.esf.fang.com/chushou/3_174932454.htm
2196,北海,侨港-四川路以东、金海岸大道以北,71㎡,低层（共18层）,万泉城二区,54万,广西,2室2厅,南向,7606元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175605210.htm
2197,北海,侨港-四川路以东、金海岸大道以北,71㎡,低层（共18层）,万泉城二区,54万,广西,2室2厅,南向,7606元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175605210.htm
2198,北海,南珠车站-西南大道与湖南路交汇西南侧,89㎡,中层（共32层）,桐洋新城,42万,广西,3室2厅,南北向,4719元/㎡,2015年建,https://bh.esf.fang.com/chushou/3_176064214.htm
2199,北海,南珠车站-西南大道与湖南路交汇西南侧,89㎡,中层（共32层）,桐洋新城,42万,广西,3室2厅,南北向,4719元/㎡,2015年建,https://bh.esf.fang.com/chushou/3_176064214.htm
2200,北海,南珠车站-香港路,63㎡,低层（共25层）,中房金石明珠,28万,广西,3室2厅,南北向,4444元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_173714845.htm
2201,北海,南珠车站-香港路,63㎡,低层（共25层）,中房金石明珠,28万,广西,3室2厅,南北向,4444元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_173714845.htm
2202,北海,南珠车站-海景大道与香港路交汇往西500米处,210㎡,中层（共4层）,北海金石明珠,158万,广西,5室2厅,南北向,7524元/㎡,2020年建,https://bh.esf.fang.com/chushou/3_175425580.htm
2203,北海,南珠车站-海景大道与香港路交汇往西500米处,210㎡,中层（共4层）,北海金石明珠,158万,广西,5室2厅,南北向,7524元/㎡,2020年建,https://bh.esf.fang.com/chushou/3_175425580.htm
2204,北海,南珠车站-茶亭路49号(上海路与茶亭路交汇往东200米,51㎡,中层（共33层）,北部湾一号,68万,广西,1室1厅,南北向,13333元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_172452130.htm
2205,北海,南珠车站-茶亭路49号(上海路与茶亭路交汇往东200米,51㎡,中层（共33层）,北部湾一号,68万,广西,1室1厅,南北向,13333元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_172452130.htm
2206,北海,南珠车站-北海中港城上海路至河南路 重庆路两侧,98㎡,低层（共25层）,北海中港城,53万,广西,3室2厅,南北向,5408元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175964807.htm
2207,北海,南珠车站-北海中港城上海路至河南路 重庆路两侧,98㎡,低层（共25层）,北海中港城,53万,广西,3室2厅,南北向,5408元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175964807.htm
2208,北海,银滩西区-银滩西区美景路65号,55㎡,低层（共20层）,荣和·银滩蓝湾,64.9万,广西,2室1厅,南北向,11800元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175537174.htm
2209,北海,银滩西区-银滩西区美景路65号,55㎡,低层（共20层）,荣和·银滩蓝湾,64.9万,广西,2室1厅,南北向,11800元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175537174.htm
2210,北海,"大润发-广东路以东,北海大道以南",77.95㎡,中层（共31层）,山湖海上城,68万,广西,2室2厅,南向,8724元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_172980613.htm
2211,北海,"大润发-广东路以东,北海大道以南",77.95㎡,中层（共31层）,山湖海上城,68万,广西,2室2厅,南向,8724元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_172980613.htm
2212,北海,银河产业园区-中安欣海大厦北海市西藏路西侧、北部湾路南交汇,62.54㎡,低层（共18层）,中安欣海大厦,28万,广西,1室1厅,南向,4477元/㎡,2008年建,https://bh.esf.fang.com/chushou/3_176056030.htm
2213,北海,银河产业园区-中安欣海大厦北海市西藏路西侧、北部湾路南交汇,62.54㎡,低层（共18层）,中安欣海大厦,28万,广西,1室1厅,南向,4477元/㎡,2008年建,https://bh.esf.fang.com/chushou/3_176056030.htm
2214,北海,万达-广东路与江苏路的交叉口,88㎡,中层（共33层）,乾坤国际城,53万,广西,2室2厅,南向,6023元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175625760.htm
2215,北海,万达-广东路与江苏路的交叉口,88㎡,中层（共33层）,乾坤国际城,53万,广西,2室2厅,南向,6023元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175625760.htm
2216,北海,南珠广场-园辉·新都上海路39号,106㎡,中层（共34层）,园辉新都,58万,广西,3室2厅,南北向,5472元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_176051216.htm
2217,北海,南珠广场-园辉·新都上海路39号,106㎡,中层（共34层）,园辉新都,58万,广西,3室2厅,南北向,5472元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_176051216.htm
2218,北海,南珠车站-南珠大道与北海大道交汇处,77㎡,低层（共31层）,碧桂园北海阳光,43.5万,广西,2室2厅,南向,5649元/㎡,2017年建,https://bh.esf.fang.com/chushou/3_171712649.htm
2219,北海,南珠车站-南珠大道与北海大道交汇处,77㎡,低层（共31层）,碧桂园北海阳光,43.5万,广西,2室2厅,南向,5649元/㎡,2017年建,https://bh.esf.fang.com/chushou/3_171712649.htm
2220,北海,海滨公园-海景大道与湖北大道交汇处(北部湾1号旁),39.9㎡,中层（共33层）,德利海北海,32万,广西,1室1厅,南北向,8020元/㎡,2017年建,https://bh.esf.fang.com/chushou/3_173278246.htm
2221,北海,海滨公园-海景大道与湖北大道交汇处(北部湾1号旁),39.9㎡,中层（共33层）,德利海北海,32万,广西,1室1厅,南北向,8020元/㎡,2017年建,https://bh.esf.fang.com/chushou/3_173278246.htm
2222,北海,侨港-创新路与浙江路交叉口东100米,86㎡,低层（共28层）,明豪花园,48万,广西,2室2厅,南北向,5581元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_172012329.htm
2223,北海,侨港-创新路与浙江路交叉口东100米,86㎡,低层（共28层）,明豪花园,48万,广西,2室2厅,南北向,5581元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_172012329.htm
2224,北海,"银滩-大都金沙湾公寓金海岸大道,近新世纪大道",55㎡,中层（共33层）,大都金沙湾公寓,46.8万,广西,1室1厅,南向,8509元/㎡,2015年建,https://bh.esf.fang.com/chushou/3_176067917.htm
2225,北海,"银滩-大都金沙湾公寓金海岸大道,近新世纪大道",55㎡,中层（共33层）,大都金沙湾公寓,46.8万,广西,1室1厅,南向,8509元/㎡,2015年建,https://bh.esf.fang.com/chushou/3_176067917.htm
2226,北海,万达-长沙路与杭州路交汇,75㎡,高层（共17层）,吾悦华府,53万,广西,2室2厅,南北向,7067元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175642022.htm
2227,北海,万达-长沙路与杭州路交汇,75㎡,高层（共17层）,吾悦华府,53万,广西,2室2厅,南北向,7067元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175642022.htm
2228,北海,银滩西区-铂悦湾金海岸大道100号,66㎡,中层（共24层）,铂悦湾,68万,广西,2室2厅,南北向,10303元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_175863154.htm
2229,北海,银滩西区-铂悦湾金海岸大道100号,66㎡,中层（共24层）,铂悦湾,68万,广西,2室2厅,南北向,10303元/㎡,2018年建,https://bh.esf.fang.com/chushou/3_175863154.htm
2230,北海,南珠车站-重庆路以南、上海路以西,76㎡,中层（共18层）,中安·止泊园,56万,广西,2室2厅,南向,7368元/㎡,2015年建,https://bh.esf.fang.com/chushou/3_170501665.htm
2231,北海,南珠车站-重庆路以南、上海路以西,76㎡,中层（共18层）,中安·止泊园,56万,广西,2室2厅,南向,7368元/㎡,2015年建,https://bh.esf.fang.com/chushou/3_170501665.htm
2232,北海,万达-北海市银滩大道59号,76㎡,低层（共27层）,盛通港湾,38万,广西,3室2厅,南北向,5000元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_174317111.htm
2233,北海,万达-北海市银滩大道59号,76㎡,低层（共27层）,盛通港湾,38万,广西,3室2厅,南北向,5000元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_174317111.htm
2234,北海,银滩-广东路与金海岸大道交汇处往银滩100米,79㎡,中层（共32层）,大唐听海,89.8万,广西,3室2厅,南北向,11367元/㎡,,https://bh.esf.fang.com/chushou/3_176070536.htm
2235,北海,银滩-广东路与金海岸大道交汇处往银滩100米,79㎡,中层（共32层）,大唐听海,89.8万,广西,3室2厅,南北向,11367元/㎡,,https://bh.esf.fang.com/chushou/3_176070536.htm
2236,北海,南珠车站-东峰国际公寓北海大道市公安局旁,108㎡,中层（共27层）,东峰国际公寓,48万,广西,3室2厅,南向,4444元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175793672.htm
2237,北海,南珠车站-东峰国际公寓北海大道市公安局旁,108㎡,中层（共27层）,东峰国际公寓,48万,广西,3室2厅,南向,4444元/㎡,2019年建,https://bh.esf.fang.com/chushou/3_175793672.htm
2238,北海,万达-广东路与江苏路交汇东北处,88㎡,低层（共32层）,银投乾坤国际城,60万,广西,3室2厅,南北向,6818元/㎡,2016年建,https://bh.esf.fang.com/chushou/3_171521768.htm
2239,北海,万达-广东路与江苏路交汇东北处,88㎡,低层（共32层）,银投乾坤国际城,60万,广西,3室2厅,南北向,6818元/㎡,2016年建,https://bh.esf.fang.com/chushou/3_171521768.htm
2240,北海,南珠车站-南珠大道与北海大道交汇处,93㎡,中层（共28层）,碧桂园·北海阳光,61万,广西,2室2厅,南北向,6559元/㎡,2015年建,https://bh.esf.fang.com/chushou/3_175776053.htm
